transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2026-05-21T21:00:00.000,subway,191,88 St (A),Queens,omny,OMNY - Other,1.0,0.0,40.679844,-73.85147
2026-05-21T21:00:00.000,subway,191,88 St (A),Queens,omny,OMNY - Seniors & Disability,1.0,0.0,40.679844,-73.85147
2026-05-21T21:00:00.000,subway,191,88 St (A),Queens,metrocard,Metrocard - Other,2.0,0.0,40.679844,-73.85147
2026-05-21T21:00:00.000,subway,191,88 St (A),Queens,omny,OMNY - Full Fare,16.0,0.0,40.679844,-73.85147
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,omny,OMNY - Other,1.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,omny,OMNY - Full Fare,74.0,2.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,omny,OMNY - Students,18.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,omny,OMNY - Fair Fare,23.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,omny,OMNY - Seniors & Disability,14.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,71,8 Av (N),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.635063,-74.01172
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,omny,OMNY - Other,4.0,0.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,omny,OMNY - Full Fare,606.0,2.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,omny,OMNY - Fair Fare,19.0,0.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,omny,OMNY - Seniors & Disability,19.0,0.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,omny,OMNY - Students,14.0,0.0,40.730328,-73.99263
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Seniors & Disability,8.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,metrocard,Metrocard - Full Fare,1.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Students,18.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,metrocard,Metrocard - Other,1.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Fair Fare,17.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Full Fare,171.0,1.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Other,9.0,0.0,40.74841,-73.87661
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Other,13.0,0.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Other,6.0,0.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Fair Fare,50.0,0.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Students,31.0,0.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Full Fare,590.0,20.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Seniors & Disability,66.0,2.0,40.79392,-73.97232
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Fair Fare,22.0,3.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Full Fare,240.0,13.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Other,11.0,0.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Seniors & Disability,9.0,0.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Students,11.0,0.0,40.78567,-73.95107
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Full Fare,129.0,14.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Students,7.0,0.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Fair Fare,11.0,0.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Other,1.0,0.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Seniors & Disability,12.0,0.0,40.79164,-73.9647
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Seniors & Disability,21.0,2.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Full Fare,222.0,6.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Fair Fare,14.0,0.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Other,12.0,0.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Students,4.0,1.0,40.784317,-73.94715
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,omny,OMNY - Other,1.0,0.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,omny,OMNY - Full Fare,30.0,2.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,omny,OMNY - Students,4.0,0.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,59,9 Av (D),Brooklyn,omny,OMNY - Fair Fare,7.0,0.0,40.646294,-73.99432
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,omny,OMNY - Seniors & Disability,3.0,1.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,omny,OMNY - Other,6.0,0.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,metrocard,Metrocard - Other,4.0,0.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,omny,OMNY - Fair Fare,1.0,1.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,omny,OMNY - Full Fare,27.0,11.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,91,"Alabama Av (J,Z)",Brooklyn,omny,OMNY - Students,6.0,1.0,40.67699,-73.89865
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Students,6.0,1.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Fair Fare,9.0,1.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Other,4.0,0.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Full Fare,45.0,5.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.865463,-73.867355
2026-05-21T21:00:00.000,subway,197,Aqueduct-N Conduit Av (A),Queens,omny,OMNY - Students,1.0,0.0,40.668236,-73.83406
2026-05-21T21:00:00.000,subway,197,Aqueduct-N Conduit Av (A),Queens,omny,OMNY - Full Fare,2.0,0.0,40.668236,-73.83406
2026-05-21T21:00:00.000,subway,197,Aqueduct-N Conduit Av (A),Queens,omny,OMNY - Fair Fare,1.0,0.0,40.668236,-73.83406
2026-05-21T21:00:00.000,subway,196,Aqueduct Racetrack (A),Queens,omny,OMNY - Seniors & Disability,5.0,0.0,40.672096,-73.83592
2026-05-21T21:00:00.000,subway,196,Aqueduct Racetrack (A),Queens,omny,OMNY - Students,1.0,0.0,40.672096,-73.83592
2026-05-21T21:00:00.000,subway,196,Aqueduct Racetrack (A),Queens,omny,OMNY - Full Fare,11.0,0.0,40.672096,-73.83592
2026-05-21T21:00:00.000,subway,196,Aqueduct Racetrack (A),Queens,omny,OMNY - Fair Fare,4.0,0.0,40.672096,-73.83592
2026-05-21T21:00:00.000,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Fair Fare,8.0,1.0,40.77026,-73.91785
2026-05-21T21:00:00.000,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Students,8.0,0.0,40.77026,-73.91785
2026-05-21T21:00:00.000,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Seniors & Disability,2.0,2.0,40.77026,-73.91785
2026-05-21T21:00:00.000,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Full Fare,106.0,3.0,40.77026,-73.91785
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Students,15.0,0.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Other,10.0,0.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Fair Fare,4.0,0.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,metrocard,Metrocard - Other,2.0,0.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Seniors & Disability,13.0,1.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,omny,OMNY - Full Fare,155.0,2.0,40.775036,-73.91203
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Full Fare,588.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Students,14.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Other,5.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,metrocard,Metrocard - Other,2.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Fair Fare,20.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Seniors & Disability,47.0,0.0,40.730053,-73.99107
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,omny,OMNY - Students,83.0,1.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,omny,OMNY - Fair Fare,68.0,4.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,omny,OMNY - Full Fare,1516.0,15.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,omny,OMNY - Other,60.0,0.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,omny,OMNY - Seniors & Disability,102.0,3.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,metrocard,Metrocard - Other,12.0,0.0,40.684162,-73.97779
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Students,1.0,0.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Other,1.0,0.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Full Fare,26.0,2.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.675346,-73.9031
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Other,2.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Fair Fare,4.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Full Fare,25.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Students,16.0,0.0,40.62927,-73.96164
2026-05-21T21:00:00.000,subway,246,Avenue I (F),Brooklyn,omny,OMNY - Full Fare,12.0,1.0,40.62532,-73.97613
2026-05-21T21:00:00.000,subway,246,Avenue I (F),Brooklyn,omny,OMNY - Students,2.0,0.0,40.62532,-73.97613
2026-05-21T21:00:00.000,subway,246,Avenue I (F),Brooklyn,omny,OMNY - Seniors & Disability,3.0,0.0,40.62532,-73.97613
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Students,6.0,2.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Fair Fare,7.0,3.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Seniors & Disability,5.0,3.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Other,4.0,1.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Full Fare,28.0,7.0,40.62504,-73.9608
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Other,3.0,0.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Full Fare,19.0,2.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Students,40.0,1.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Seniors & Disability,4.0,0.0,40.61762,-73.9594
2026-05-21T21:00:00.000,subway,248,Avenue N (F),Brooklyn,omny,OMNY - Fair Fare,2.0,0.0,40.61514,-73.9742
2026-05-21T21:00:00.000,subway,248,Avenue N (F),Brooklyn,omny,OMNY - Full Fare,22.0,1.0,40.61514,-73.9742
2026-05-21T21:00:00.000,subway,248,Avenue N (F),Brooklyn,omny,OMNY - Seniors & Disability,3.0,1.0,40.61514,-73.9742
2026-05-21T21:00:00.000,subway,248,Avenue N (F),Brooklyn,omny,OMNY - Students,3.0,0.0,40.61514,-73.9742
2026-05-21T21:00:00.000,subway,249,Avenue P (F),Brooklyn,omny,OMNY - Full Fare,11.0,0.0,40.608944,-73.97302
2026-05-21T21:00:00.000,subway,249,Avenue P (F),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.608944,-73.97302
2026-05-21T21:00:00.000,subway,249,Avenue P (F),Brooklyn,omny,OMNY - Fair Fare,2.0,0.0,40.608944,-73.97302
2026-05-21T21:00:00.000,subway,249,Avenue P (F),Brooklyn,omny,OMNY - Students,3.0,0.0,40.608944,-73.97302
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Seniors & Disability,3.0,3.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Students,1.0,0.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Full Fare,18.0,3.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Other,1.0,0.0,40.59606,-73.97336
2026-05-21T21:00:00.000,subway,78,Avenue U (N),Brooklyn,omny,OMNY - Full Fare,30.0,10.0,40.597473,-73.97913
2026-05-21T21:00:00.000,subway,78,Avenue U (N),Brooklyn,omny,OMNY - Fair Fare,2.0,1.0,40.597473,-73.97913
2026-05-21T21:00:00.000,subway,78,Avenue U (N),Brooklyn,omny,OMNY - Other,1.0,0.0,40.597473,-73.97913
2026-05-21T21:00:00.000,subway,78,Avenue U (N),Brooklyn,omny,OMNY - Students,4.0,1.0,40.597473,-73.97913
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Other,1.0,0.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Students,3.0,1.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Fair Fare,2.0,0.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Full Fare,53.0,8.0,40.5993,-73.95593
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Other,4.0,0.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Students,2.0,0.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Full Fare,29.0,4.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.58962,-73.97425
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Full Fare,13.0,0.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Students,9.0,2.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Fair Fare,3.0,0.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Other,3.0,0.0,40.58884,-73.983765
2026-05-21T21:00:00.000,subway,443,Baychester Av (5),Bronx,omny,OMNY - Seniors & Disability,3.0,0.0,40.878662,-73.83859
2026-05-21T21:00:00.000,subway,443,Baychester Av (5),Bronx,omny,OMNY - Students,3.0,0.0,40.878662,-73.83859
2026-05-21T21:00:00.000,subway,443,Baychester Av (5),Bronx,omny,OMNY - Fair Fare,3.0,0.0,40.878662,-73.83859
2026-05-21T21:00:00.000,subway,443,Baychester Av (5),Bronx,omny,OMNY - Full Fare,16.0,0.0,40.878662,-73.83859
2026-05-21T21:00:00.000,subway,443,Baychester Av (5),Bronx,omny,OMNY - Other,1.0,0.0,40.878662,-73.83859
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Students,8.0,1.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Full Fare,46.0,5.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Other,2.0,0.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Seniors & Disability,5.0,1.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Fair Fare,5.0,2.0,40.601875,-73.99373
2026-05-21T21:00:00.000,subway,247,Bay Pkwy (F),Brooklyn,omny,OMNY - Full Fare,4.0,1.0,40.62077,-73.975266
2026-05-21T21:00:00.000,subway,247,Bay Pkwy (F),Brooklyn,omny,OMNY - Students,1.0,1.0,40.62077,-73.975266
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Full Fare,17.0,4.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Students,11.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Seniors & Disability,3.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Fair Fare,4.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Other,1.0,0.0,40.611816,-73.98185
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,omny,OMNY - Students,3.0,0.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,omny,OMNY - Other,8.0,0.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,omny,OMNY - Full Fare,40.0,2.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,omny,OMNY - Fair Fare,5.0,0.0,40.616623,-74.030876
2026-05-21T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Students,7.0,1.0,40.634968,-74.02338
2026-05-21T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Full Fare,61.0,1.0,40.634968,-74.02338
2026-05-21T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Other,3.0,0.0,40.634968,-74.02338
2026-05-21T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Fair Fare,7.0,0.0,40.634968,-74.02338
2026-05-21T21:00:00.000,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.634968,-74.02338
2026-05-21T21:00:00.000,subway,202,"Beach 105 St (A,S)",Queens,omny,OMNY - Full Fare,2.0,0.0,40.58321,-73.82756
2026-05-21T21:00:00.000,subway,208,Beach 25 St (A),Queens,omny,OMNY - Fair Fare,4.0,0.0,40.600067,-73.76135
2026-05-21T21:00:00.000,subway,208,Beach 25 St (A),Queens,omny,OMNY - Full Fare,17.0,0.0,40.600067,-73.76135
2026-05-21T21:00:00.000,subway,208,Beach 25 St (A),Queens,omny,OMNY - Seniors & Disability,2.0,0.0,40.600067,-73.76135
